"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
950, 6.814827677129215e-02, 4.113805853815344e-02, 5.360955225023471e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.903014205053082e+05, 1.000000000000000e-10, 1.894886461447889e+12
951, 6.789579468661398e-02, 4.105817596911474e-02, 5.382468640683981e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.918397599088063e+05, 1.000000000000000e-10, 1.889922728609687e+12
952, 6.764338254459754e-02, 4.097810987483822e-02, 5.404151577822279e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.933900222085041e+05, 1.000000000000000e-10, 1.884989452428407e+12
953, 6.739102208924533e-02, 4.089784719272282e-02, 5.426012694212822e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.949528319108454e+05, 1.000000000000000e-10, 1.880060975286833e+12
954, 6.713871979430322e-02, 4.081738982091841e-02, 5.448066824348469e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.965292982320414e+05, 1.000000000000000e-10, 1.875111144833218e+12
955, 6.688647656954194e-02, 4.073674447233484e-02, 5.470316176066758e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.981195879391472e+05, 1.000000000000000e-10, 1.870153991694545e+12
956, 6.663429621200541e-02, 4.065591436708134e-02, 5.492751062826894e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.997229617859358e+05, 1.000000000000000e-10, 1.865216120448378e+12
957, 6.638217685482310e-02, 4.057489401549955e-02, 5.515370002303950e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.013392864142267e+05, 1.000000000000000e-10, 1.860293039426279e+12
958, 6.613011528313448e-02, 4.049367928828578e-02, 5.538181411582594e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.029691793539748e+05, 1.000000000000000e-10, 1.855371224212688e+12
959, 6.587811917654512e-02, 4.041227306058352e-02, 5.561188343308098e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.046128629021943e+05, 1.000000000000000e-10, 1.850456438456830e+12
960, 6.562618867901777e-02, 4.033067394994543e-02, 5.584392425958130e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.062704447601203e+05, 1.000000000000000e-10, 1.845545526351820e+12
961, 6.537431409939942e-02, 4.024887840133492e-02, 5.607800938452335e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.079424557423458e+05, 1.000000000000000e-10, 1.840627307206887e+12
